dataset,category,batch_idx,item_idx,candidate_rank,image_path,mask_path,gt_label,pred_label,pred_score,image_width,image_height,anomaly_map_height,anomaly_map_width,map_x1,map_y1,map_x2,map_y2,map_area,candidate_score_max,candidate_score_mean,candidate_score_sum,bbox_x1,bbox_y1,bbox_x2,bbox_y2,context_1p50_x1,context_1p50_y1,context_1p50_x2,context_1p50_y2,tight_crop_path,context_1p50_crop_path,tight_gt_mask_pixels,tight_candidate_mask_pixels,tight_candidate_covers_gt_ratio,tight_candidate_mask_density,context_gt_mask_pixels,context_candidate_mask_pixels,context_candidate_covers_gt_ratio,context_candidate_mask_density,gt_binary,patchcore_score,clip_backend,tight_normal_score,tight_anomaly_score,tight_vlm_margin,context_normal_score,context_anomaly_score,context_vlm_margin
MVTec AD 2,sheet_metal,1,2,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000198_003_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000198_003_overexposed.png,True,False,0.4880484938621521,4224,1056,256,256,148,20,159,30,78,0.9027104377746582,0.883208155632019,68.8902359008789,2442,82,2624,124,2169,19,2897,187,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000198_003_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000198_003_overexposed_cand02_context_1.50.png,7264.0,0.0,0.0,0.0,7264.0,0.0,0.0,0.0,1,0.4880484938621521,open_clip:ViT-B-32/openai,0.25665172934532166,0.2723398506641388,0.01568812131881714,0.2526305019855499,0.2712983787059784,0.018667876720428467
MVTec AD 2,sheet_metal,1,3,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000199_003_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000199_003_regular.png,True,False,0.4545032978057861,4224,1056,256,256,126,224,169,241,460,1.0,0.9508287906646729,437.3812561035156,2079,924,2789,995,1014,818,3854,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000199_003_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000199_003_regular_cand00_context_1.50.png,7264.0,0.0,0.0,0.0,7264.0,2175.0,0.2994218061674009,0.0032178364303467,1,0.4545032978057861,open_clip:ViT-B-32/openai,0.24510309100151062,0.2636147439479828,0.018511652946472168,0.23922854661941528,0.2534306049346924,0.0142020583152771
MVTec AD 2,sheet_metal,1,3,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000199_003_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000199_003_regular.png,True,False,0.4545032978057861,4224,1056,256,256,74,128,108,178,773,0.9858208894729614,0.9389731884002686,725.8262939453125,1221,528,1782,735,379,218,2624,1045,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000199_003_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000199_003_regular_cand01_context_1.50.png,7264.0,1072.0,0.1475770925110132,0.0092312726583826,7264.0,3294.0,0.4534691629955947,0.0017741965889535,1,0.4545032978057861,open_clip:ViT-B-32/openai,0.24847865104675293,0.26465994119644165,0.01618129014968872,0.25070005655288696,0.26261138916015625,0.011911332607269287
MVTec AD 2,sheet_metal,1,3,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000199_003_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000199_003_regular.png,True,False,0.4545032978057861,4224,1056,256,256,148,19,158,29,78,0.9399644136428832,0.9210139513015748,71.8390884399414,2442,78,2607,120,2194,15,2855,183,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000199_003_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000199_003_regular_cand02_context_1.50.png,7264.0,0.0,0.0,0.0,7264.0,0.0,0.0,0.0,1,0.4545032978057861,open_clip:ViT-B-32/openai,0.24409693479537964,0.25666362047195435,0.012566685676574707,0.2459936887025833,0.2631766200065613,0.017182931303977966
MVTec AD 2,sheet_metal,1,4,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000200_003_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000200_003_shift_1.png,True,True,0.6207086443901062,4224,1056,256,256,42,23,84,58,838,1.0,0.9170721769332886,768.5064697265625,693,94,1386,240,0,0,2426,459,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000200_003_shift_1_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000200_003_shift_1_cand00_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,100.0,0.0141023833027781,8.980417302031191e-05,1,0.6207086443901062,open_clip:ViT-B-32/openai,0.24910812079906464,0.26733165979385376,0.018223538994789124,0.24708175659179688,0.2598644495010376,0.012782692909240723
MVTec AD 2,sheet_metal,1,4,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000200_003_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000200_003_shift_1.png,True,True,0.6207086443901062,4224,1056,256,256,10,220,25,242,223,0.9552891254425048,0.905900239944458,202.0157470703125,165,907,413,999,0,769,785,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000200_003_shift_1_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000200_003_shift_1_cand01_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,0.0,0.0,0.0,1,0.6207086443901062,open_clip:ViT-B-32/openai,0.2499435395002365,0.26337963342666626,0.013436093926429749,0.26340439915657043,0.28030678629875183,0.016902387142181396
MVTec AD 2,sheet_metal,1,4,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000200_003_shift_1.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000200_003_shift_1.png,True,True,0.6207086443901062,4224,1056,256,256,212,223,230,240,225,0.912648618221283,0.8849918842315674,199.1231689453125,3498,919,3795,990,3052,813,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000200_003_shift_1_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000200_003_shift_1_cand02_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,841.0,0.1186010435763644,0.0029529909127937,1,0.6207086443901062,open_clip:ViT-B-32/openai,0.24087460339069366,0.25268247723579407,0.011807873845100403,0.25279897451400757,0.26882416009902954,0.016025185585021973
MVTec AD 2,sheet_metal,1,5,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000201_003_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000201_003_shift_2.png,True,True,0.6397439241409302,4224,1056,256,256,42,22,84,57,899,1.0,0.9127625226974488,820.573486328125,693,90,1386,236,0,0,2426,455,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000201_003_shift_2_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000201_003_shift_2_cand00_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,84.0,0.0118460019743336,7.609867461475046e-05,1,0.6397439241409302,open_clip:ViT-B-32/openai,0.24929682910442352,0.267822802066803,0.018525972962379456,0.24790194630622864,0.2621558904647827,0.014253944158554077
MVTec AD 2,sheet_metal,1,5,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000201_003_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000201_003_shift_2.png,True,True,0.6397439241409302,4224,1056,256,256,210,220,232,241,337,0.9201020002365112,0.8819282054901123,297.2098083496094,3465,907,3828,995,2921,775,4224,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000201_003_shift_2_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000201_003_shift_2_cand01_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,963.0,0.1358059512057537,0.0026301199258213,1,0.6397439241409302,open_clip:ViT-B-32/openai,0.24163010716438293,0.2574779689311981,0.015847861766815186,0.25694695115089417,0.2730090022087097,0.016062051057815552
MVTec AD 2,sheet_metal,1,5,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000201_003_shift_2.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000201_003_shift_2.png,True,True,0.6397439241409302,4224,1056,256,256,12,229,21,240,75,0.8867035508155823,0.8710178732872009,65.32633972167969,198,944,347,990,0,875,571,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000201_003_shift_2_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000201_003_shift_2_cand02_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,0.0,0.0,0.0,1,0.6397439241409302,open_clip:ViT-B-32/openai,0.2647360861301422,0.27913525700569153,0.014399170875549316,0.2557761073112488,0.2640243470668793,0.008248239755630493
MVTec AD 2,sheet_metal,1,6,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000202_003_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000202_003_shift_3.png,True,True,0.6231607794761658,4224,1056,256,256,10,216,31,243,364,1.0,0.9203648567199708,335.0128173828125,165,891,512,1003,0,723,1032,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000202_003_shift_3_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000202_003_shift_3_cand00_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,0.0,0.0,0.0,1,0.6231607794761658,open_clip:ViT-B-32/openai,0.24581481516361237,0.25562864542007446,0.009813830256462097,0.2545822858810425,0.2714926600456238,0.0169103741645813
MVTec AD 2,sheet_metal,1,6,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000202_003_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000202_003_shift_3.png,True,True,0.6231607794761658,4224,1056,256,256,46,25,86,54,570,0.9568344950675964,0.8936851024627686,509.4005126953125,759,103,1419,223,0,0,2409,403,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000202_003_shift_3_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000202_003_shift_3_cand01_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,0.0,0.0,0.0,1,0.6231607794761658,open_clip:ViT-B-32/openai,0.23690085113048553,0.24964846670627594,0.012747615575790405,0.24171572923660278,0.2530626058578491,0.011346876621246338
MVTec AD 2,sheet_metal,1,6,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000202_003_shift_3.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000202_003_shift_3.png,True,True,0.6231607794761658,4224,1056,256,256,36,219,52,237,198,0.8920145034790039,0.8736627697944641,172.9852294921875,594,903,858,978,198,791,1254,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000202_003_shift_3_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000202_003_shift_3_cand02_context_1.50.png,7091.0,0.0,0.0,0.0,7091.0,0.0,0.0,0.0,1,0.6231607794761658,open_clip:ViT-B-32/openai,0.24545451998710632,0.2599424421787262,0.014487922191619873,0.250661164522171,0.26500916481018066,0.014348000288009644
MVTec AD 2,sheet_metal,1,7,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000204_004_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000204_004_overexposed.png,True,True,1.0,4224,1056,256,256,20,18,52,49,774,1.0,0.8616328239440918,666.90380859375,330,74,858,203,0,0,1650,397,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000204_004_overexposed_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000204_004_overexposed_cand00_context_1.50.png,74934.0,11317.0,0.1510262364213841,0.1661528071411792,74934.0,30879.0,0.4120826327167908,0.0471399129837417,1,1.0,open_clip:ViT-B-32/openai,0.2544093430042267,0.27107369899749756,0.016664355993270874,0.2570778727531433,0.2679978013038635,0.010919928550720215
MVTec AD 2,sheet_metal,1,7,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000204_004_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000204_004_overexposed.png,True,True,1.0,4224,1056,256,256,114,222,139,245,444,0.9216753244400024,0.833816647529602,370.214599609375,1881,915,2294,1011,1261,771,2914,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000204_004_overexposed_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000204_004_overexposed_cand01_context_1.50.png,74934.0,1435.0,0.0191501854965703,0.0361935028248587,74934.0,3420.0,0.0456401633437424,0.0072595281306715,1,1.0,open_clip:ViT-B-32/openai,0.2606663703918457,0.27916377782821655,0.01849740743637085,0.23667706549167633,0.24725893139839172,0.010581865906715393
MVTec AD 2,sheet_metal,1,7,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000204_004_overexposed.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000204_004_overexposed.png,True,True,1.0,4224,1056,256,256,27,171,38,182,93,0.7809434533119202,0.7687722444534302,71.49581909179688,445,705,627,751,172,636,900,820,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000204_004_overexposed_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000204_004_overexposed_cand02_context_1.50.png,74934.0,781.0,0.0104225051378546,0.0932871476349737,74934.0,11889.0,0.1586596204660101,0.0887556736741519,1,1.0,open_clip:ViT-B-32/openai,0.24833977222442627,0.2611405849456787,0.012800812721252441,0.24501316249370575,0.2612721025943756,0.01625894010066986
MVTec AD 2,sheet_metal,2,0,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000205_004_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000205_004_regular.png,True,True,1.0,4224,1056,256,256,21,17,52,49,748,1.0,0.8697901368141174,650.60302734375,346,70,858,203,0,0,1626,403,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000205_004_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000205_004_regular_cand00_context_1.50.png,74934.0,11490.0,0.1533349347425734,0.1687323778195488,74934.0,31203.0,0.4164064376651453,0.0476179575691538,1,1.0,open_clip:ViT-B-32/openai,0.250796914100647,0.2671581506729126,0.016361236572265625,0.25793543457984924,0.26840388774871826,0.010468453168869019
MVTec AD 2,sheet_metal,2,0,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000205_004_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000205_004_regular.png,True,True,1.0,4224,1056,256,256,113,221,139,245,485,0.9471545219421388,0.8519018292427063,413.1723937988281,1864,911,2294,1011,1219,761,2939,1056,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000205_004_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000205_004_regular_cand01_context_1.50.png,74934.0,1480.0,0.0197507139616195,0.0344186046511627,74934.0,3530.0,0.0471081218138628,0.0069570358691367,1,1.0,open_clip:ViT-B-32/openai,0.23593801259994507,0.24747279286384583,0.011534780263900757,0.2314693182706833,0.2394384890794754,0.007969170808792114
MVTec AD 2,sheet_metal,2,0,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000205_004_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000205_004_regular.png,True,True,1.0,4224,1056,256,256,27,172,37,182,78,0.7891789078712463,0.7783839106559753,60.71394348144531,445,709,611,751,196,646,860,814,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000205_004_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000205_004_regular_cand02_context_1.50.png,74934.0,685.0,0.0091413777457495,0.0982501434308663,74934.0,10945.0,0.146061867776977,0.098115676993689,1,1.0,open_clip:ViT-B-32/openai,0.2512620985507965,0.2644098401069641,0.013147741556167603,0.2528734803199768,0.27013400197029114,0.01726052165031433
MVTec AD 2,sheet_metal,2,1,0,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000211_005_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000211_005_regular.png,True,True,0.5067092776298523,4224,1056,256,256,197,14,233,55,1006,1.0,0.8714832663536072,876.712158203125,3250,57,3845,227,2358,0,4224,482,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000211_005_regular_cand00_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000211_005_regular_cand00_context_1.50.png,15432.0,0.0,0.0,0.0,15432.0,67.0,0.0043416277864178,7.449311327845303e-05,1,0.5067092776298523,open_clip:ViT-B-32/openai,0.24890252947807312,0.26676395535469055,0.01786142587661743,0.26144805550575256,0.2750771939754486,0.013629138469696045
MVTec AD 2,sheet_metal,2,1,1,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000211_005_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000211_005_regular.png,True,True,0.5067092776298523,4224,1056,256,256,142,161,164,178,269,0.8588130474090576,0.8071276545524597,217.11734008789065,2343,664,2706,735,1799,558,3250,841,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000211_005_regular_cand01_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000211_005_regular_cand01_context_1.50.png,15432.0,2149.0,0.1392560912389839,0.0833818337019361,15432.0,5955.0,0.3858864696734059,0.0145020005698519,1,0.5067092776298523,open_clip:ViT-B-32/openai,0.25252434611320496,0.269529789686203,0.017005443572998047,0.24432146549224854,0.2563081681728363,0.011986702680587769
MVTec AD 2,sheet_metal,2,1,2,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/test/bad/000211_005_regular.png,/root/private_data/iad-vlm-anomaly/datasets/MVTec_AD_2_anomalib_all/sheet_metal_folder/ground_truth/bad/000211_005_regular.png,True,True,0.5067092776298523,4224,1056,256,256,221,220,228,227,36,0.7804471850395203,0.7716695070266724,27.780101776123047,3646,907,3762,937,3472,862,3936,982,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/tight/000211_005_regular_cand02_tight.png,results/stage11_mvtecad2_multicategory/stage11_c_candidate_crops/sheet_metal/context_1.50/000211_005_regular_cand02_context_1.50.png,15432.0,0.0,0.0,0.0,15432.0,0.0,0.0,0.0,1,0.5067092776298523,open_clip:ViT-B-32/openai,0.23620831966400146,0.24345505237579346,0.007246732711791992,0.25317811965942383,0.27097824215888977,0.017800122499465942
